user_id,fullname,email,phone,whatsapp_name,created,source,company,image,embedding,first_name,last_name,display_name,nickname,initials,dob,language,timezone,mobile,alt_phone,email_secondary,preferred_channel,email_verified_at,phone_verified_at,do_not_contact,is_blacklisted,bounced,bounce_reason,title,department,seniority,company_website,addresses,primary_address_id,primary_country,primary_city,primary_postal_code,primary_latitude,primary_longitude,primary_geohash,status,stage,score,updated,last_seen_at,last_contacted_at,last_inbound_at,campaign,utm_source,utm_medium,utm_campaign,utm_term,utm_content,referrer_url,consent_email,consent_whatsapp,consent_updated_at,website,linkedin,twitter,instagram,facebook,github,telegram,external_customer_id,currency,lifetime_value,total_orders,last_order_at,loyalty_tier,loyalty_points,brief_facts,brief_text,brief_version,brief_updated_at,interactions_count,last_interaction_at,id_country,id_type,id_last4,id_hash,id_encrypted,id_verified_at,dedupe_hash,is_deleted,notes_count,external_ids,preferences,traits,tags,created_by_id,linked_user_id,merged_into_id,owner_id,tenant_id,ctype_id
1b6b932e-c307-427a-8e90-1eee17bd9c00,Pedro García,pedro.garcía.27@demo.example.com,+59898173307,,2026-03-10 21:06:21.097056+00:00,populate_demo,Rootstrap,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.097117+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],7,,,,1,
ce7f845a-1252-4045-96ce-ba65af64b75d,Carmen Moreno,carmen.moreno.28@demo.example.com,+59898549911,,2026-03-10 21:06:21.136364+00:00,populate_demo,dLocal,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.136423+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
560cd78a-f013-4eba-80ef-340171521a24,Juan González,juan.gonzález.34@demo.example.com,+59898083157,,2026-03-10 21:06:21.149025+00:00,populate_demo,La Perdiz,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.149064+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],7,,,,1,
c3927065-6220-4644-b82d-8c5c49f9e1cf,Laura Costa,laura.costa.31@demo.example.com,+59893048286,,2026-03-10 21:06:21.148147+00:00,populate_demo,Hyatt Centric,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.148201+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],4,,,,1,
3f2172cd-1183-4a59-817e-189ae1d52e34,Pedro Rodríguez,pedro.rodríguez.33@demo.example.com,+59894197961,,2026-03-10 21:06:21.157539+00:00,populate_demo,UTEC,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.157594+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],6,,,,1,
60c46dab-7f46-4339-95c0-924d041189d7,María Martínez,maría.martínez.35@demo.example.com,+59896178237,,2026-03-10 21:06:21.180790+00:00,populate_demo,dLocal,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.180839+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
e8995c1c-4f76-44bf-84b8-7afef2f00839,Ana Martínez,ana.martínez.36@demo.example.com,+59893413420,,2026-03-10 21:06:21.223619+00:00,populate_demo,Startup Labs,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.223674+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],2,,,,1,
eb308511-6bc6-4dec-b004-e17caf86d0f3,Carmen Ramos,carmen.ramos.37@demo.example.com,+59891545233,,2026-03-10 21:06:21.222746+00:00,populate_demo,K2B,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.222798+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],3,,,,1,
4180f1f9-0af0-4468-995d-326abedf0d23,Camila Álvarez,camila.álvarez.40@demo.example.com,+59896861017,,2026-03-10 21:06:21.260412+00:00,populate_demo,Maroñas Mall,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.260476+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],6,,,,1,
c1614fe3-f051-4766-b1c6-2d9682afb6ba,Patricia Álvarez,patricia.álvarez.42@demo.example.com,+59898364843,,2026-03-10 21:06:21.261515+00:00,populate_demo,Rootstrap,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.261560+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
11f5521d-3687-4d0e-85ce-8cba3a5c17ac,Roberto Méndez,roberto.méndez.41@demo.example.com,+59898186162,,2026-03-10 21:06:21.263654+00:00,populate_demo,K2B,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.263699+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],7,,,,1,
068ae4b8-6e40-44de-b3f4-6f8647a298e9,Martín García,martín.garcía.49@demo.example.com,+59895366801,,2026-03-10 21:06:21.387353+00:00,populate_demo,Movistar Uruguay,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.387413+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
16b4e1de-8871-4dd2-8f6f-a75db72be958,Pedro Fernández,pedro.fernández.45@demo.example.com,+59894227187,,2026-03-10 21:06:21.331129+00:00,populate_demo,Movistar Uruguay,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.331209+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],4,,,,1,
3f8c5e4c-2980-422f-97fd-fe394e56b2c2,Francisco Martínez,francisco.martínez.64@demo.example.com,+59896727131,,2026-03-10 21:06:21.550740+00:00,populate_demo,Multiahorro,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.550791+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],2,,,,1,
454ccee6-d42b-4e9f-8e9c-c5254511c68e,Patricia Pérez,patricia.pérez.66@demo.example.com,+59893750321,,2026-03-10 21:06:21.554531+00:00,populate_demo,Banco Itaú,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.554576+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],4,,,,1,
0f87d8fa-28bc-4245-8907-11ed686cd2c9,Diego Costa,diego.costa.65@demo.example.com,+59894560164,,2026-03-10 21:06:21.560818+00:00,populate_demo,Banco Itaú,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.560865+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],3,,,,1,
9659cb7a-203d-4740-a049-343090543130,Elena Costa,elena.costa.71@demo.example.com,+59899166919,,2026-03-10 21:06:21.596278+00:00,populate_demo,Globant Uruguay,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.596340+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],2,,,,1,
01dacce8-8ab9-4fd4-a545-eff08be4d84b,Lucía Moreno,lucía.moreno.80@demo.example.com,+59898312532,,2026-03-10 21:06:21.730213+00:00,populate_demo,Banco Itaú,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.730273+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],4,,,,1,
8d6c82cb-cbfe-4281-a84f-28fb314293ce,Martín Álvarez,martín.álvarez.82@demo.example.com,+59892116944,,2026-03-10 21:06:21.735503+00:00,populate_demo,OSE,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.735554+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],6,,,,1,
fd4f7017-a849-4cd0-a3db-ffd2ad5052f0,Miguel González,miguel.gonzález.91@demo.example.com,+59898673822,,2026-03-10 21:06:21.848323+00:00,populate_demo,La Perdiz,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.848379+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
e07d6a8e-d73f-4c1f-9c60-1af63a61381b,Juan Álvarez,juan.álvarez.92@demo.example.com,+59895772316,,2026-03-10 21:06:21.855981+00:00,populate_demo,TechSolutions SA,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.856032+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],2,,,,1,
11312ad3-8167-4205-8a4e-314f4d43352a,Valentina González,valentina.gonzález.95@demo.example.com,+59892473485,,2026-03-10 21:06:21.878049+00:00,populate_demo,Curtice Burns,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.878118+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],5,,,,1,
e444a0d5-909e-48ae-81e0-7068312e7ede,Francisco González,francisco.gonzález.106@demo.example.com,+59896812207,,2026-03-10 21:06:21.997407+00:00,populate_demo,Globant Uruguay,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.997491+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],2,,,,1,
65a61cc9-8eac-4ad7-b205-cfac3f06a56a,Ricardo González,ricardo.gonzález.105@demo.example.com,+59896611824,,2026-03-10 21:06:22.019386+00:00,populate_demo,Hotel Sofitel,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.019444+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
e754841b-3e8a-4a99-8abe-083baf3ec91a,Pedro Díaz,pedro.díaz.107@demo.example.com,+59894800866,,2026-03-10 21:06:22.037461+00:00,populate_demo,Consultora Delta,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.037516+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],3,,,,1,
c0d2f0c0-edff-43c8-807e-03e384dc692a,Patricia García,patricia.garcía.132@demo.example.com,+59899485569,,2026-03-10 21:06:22.284497+00:00,populate_demo,Genexus,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.284563+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],7,,,,1,
a1fbfc91-6c92-4978-a5fe-bf7643a82af8,Juan Martínez,juan.martínez.140@demo.example.com,+59892293806,,2026-03-10 21:06:22.389563+00:00,populate_demo,Globant Uruguay,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.389624+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
91a4c28d-d1fc-456a-ae0d-866c19ce3ffe,José Díaz,josé.díaz.141@demo.example.com,+59899855743,,2026-03-10 21:06:22.391731+00:00,populate_demo,K2B,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.391788+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],2,,,,1,
9efe8490-83b4-4878-91ec-a7c753f2cc86,Camila Díaz,camila.díaz.147@demo.example.com,+59891051604,,2026-03-10 21:06:22.447223+00:00,populate_demo,TechSolutions SA,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.447287+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
df2c73f7-aa83-4df2-b106-2a830c1e1eb6,Andrés Moreno,andrés.moreno.145@demo.example.com,+59892489965,,2026-03-10 21:06:22.457965+00:00,populate_demo,OSE,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.458014+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],6,,,,1,
e4fa696c-ef4d-4b0f-a87c-737b265a4882,Martín Méndez,martín.méndez.149@demo.example.com,+59891801112,,2026-03-10 21:06:22.489028+00:00,populate_demo,Acme Corp,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.489079+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],3,,,,1,
1dd0ff1d-0e22-424e-8f70-6511b1f386ea,Miguel Méndez,miguel.méndez.167@demo.example.com,+59892642935,,2026-03-10 21:06:22.691196+00:00,populate_demo,Hyatt Centric,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.691256+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],7,,,,1,
9bef2dba-4833-4b70-8ce6-49c54817de99,María López,maría.lópez.169@demo.example.com,+59893971919,,2026-03-10 21:06:22.714496+00:00,populate_demo,Hotel Sofitel,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.714547+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],2,,,,1,
0688dba0-c3d8-42e7-884e-ff655d51d68e,Juan Moreno,juan.moreno.194@demo.example.com,+59895062972,,2026-03-10 21:06:22.990895+00:00,populate_demo,,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:22.990950+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],6,,,,1,
26754a27-c1d7-42b7-a5c9-c7e26f42cd6a,Laura López,laura.lópez.48@demo.example.com,+59891064738,,2026-03-10 21:06:21.387908+00:00,populate_demo,OSE,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.387950+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],7,,,,1,
a4a428ee-8ac1-460d-9299-2b89921bdfbb,Camila López,camila.lópez.52@demo.example.com,+59896767338,,2026-03-10 21:06:21.406974+00:00,populate_demo,Campus Party,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.407035+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],4,,,,1,
5ff80b2f-54ca-45a9-a44c-204c6762d225,Ana Silva,ana.silva.61@demo.example.com,+59897446147,,2026-03-10 21:06:21.485048+00:00,populate_demo,Movistar Uruguay,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.485104+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],6,,,,1,
548a4ae6-0f03-485f-91c2-f27fe8b38da3,Carlos Pérez,carlos.pérez.59@demo.example.com,+59892465530,,2026-03-10 21:06:21.484108+00:00,populate_demo,Globant Uruguay,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.484165+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],4,,,,1,
cbc07237-5214-474c-b25d-69725220d1b6,Martín González,martín.gonzález.84@demo.example.com,+59899053736,,2026-03-10 21:06:21.774244+00:00,populate_demo,Globant Uruguay,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.774297+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],1,,,,1,
729bfa0a-a433-4c0f-bfe1-ba869193f6d8,Camila Costa,camila.costa.88@demo.example.com,+59898629834,,2026-03-10 21:06:21.789649+00:00,populate_demo,Consultora Delta,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.789712+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],5,,,,1,
5fc2577c-6ae3-4653-b0cd-1c3225bc75a8,Elena Álvarez,elena.álvarez.87@demo.example.com,+59891265348,,2026-03-10 21:06:21.799582+00:00,populate_demo,Maroñas Mall,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.799637+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],4,,,,1,
9a9ff962-401c-4966-b3a5-33cadd83b477,Lucía Suárez,lucía.suárez.85@demo.example.com,+59898025025,,2026-03-10 21:06:21.807509+00:00,populate_demo,Acme Corp,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.807558+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],2,,,,1,
d0dfd116-06a3-4011-88af-fc334dc71d89,Miguel Pérez,miguel.pérez.89@demo.example.com,+59892705067,,2026-03-10 21:06:21.829173+00:00,populate_demo,Teatro Solís,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.829231+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],6,,,,1,
fb135f24-95ff-4fcf-a866-08c0ba4dc4e6,Lucía Costa,lucía.costa.94@demo.example.com,+59895854052,,2026-03-10 21:06:21.894689+00:00,populate_demo,Multiahorro,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.894740+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,{},,1,,0,,,,,,,,,False,0,{},{},{},[],4,,,,1,
ed7b0587-9021-48bc-a751-c66385db15fc,María Pérez,maría.pérez.96@demo.example.com,+59897548804,,2026-03-10 21:06:21.900141+00:00,populate_demo,UTEC,,,,,,,,,,,,,,,,,False,False,False,,,,,,[],,,,,,,,,,,2026-03-10 21:06:21.900195+00:00,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,"{""tags"": [], ""custom_fields"": {}, ""activity_summary"": {}}",,1,,0,,,,,,,,,False,0,{},{},{},[],6,,,,1,
